,Dates,Expo_smooth_pred,PLID,Product Family,Business Unit,holt_pred,Prophet_pred,SARMAX_pred,predictions_final,test_size
2396,01-09-2023,64660.67048,QSFP-40/100-SRBD,QSFP100,TOASTBU,66841.40415,150916.7788,7293.403536,127634.164,XL
2397,01-10-2023,65038.89667,QSFP-40/100-SRBD,QSFP100,TOASTBU,67964.93083,149533.1787,10214.80801,134967.4,XL
2398,01-11-2023,65413.3406,QSFP-40/100-SRBD,QSFP100,TOASTBU,69077.22224,146081.5727,7106.6569,129602.67,XL
2399,01-12-2023,65784.0401,QSFP-40/100-SRBD,QSFP100,TOASTBU,70178.39074,140795.3283,7279.979955,139764.08,XL
2400,01-01-2023,10515.94057,SFP-10/25G-CSR-S,SEP25G,TOASTBU,19602.8243,30943.86747,3287.253094,48649.52,XL
2401,01-02-2023,10749.52174,SFP-10/25G-CSR-S,SEP25G,TOASTBU,20127.44082,28100.51035,1707.743006,37186.316,XL
2402,01-03-2023,10980.7671,SFP-10/25G-CSR-S,SEP25G,TOASTBU,20646.81118,25189.73706,2175.179178,42128.91,XL
2403,01-04-2023,11209.7,SFP-10/25G-CSR-S,SEP25G,TOASTBU,21160.98783,22240.60194,2125.128579,39747.918,XL
2404,01-05-2023,11436.34358,SFP-10/25G-CSR-S,SEP25G,TOASTBU,21670.02272,19284.15215,1993.405312,21462.184,XL
2405,01-06-2023,11660.72072,SFP-10/25G-CSR-S,SEP25G,TOASTBU,22173.96726,16353.15158,2988.89588,13767.396,XL
2406,01-07-2023,11882.85408,SFP-10/25G-CSR-S,SEP25G,TOASTBU,22672.87235,13481.72641,3378.238946,17374.75,XL
2407,01-08-2023,12102.76612,SFP-10/25G-CSR-S,SEP25G,TOASTBU,23166.7884,10704.93633,2871.215562,15716.796,XL
2408,01-09-2023,12320.47903,SFP-10/25G-CSR-S,SEP25G,TOASTBU,23655.76528,8058.278795,2856.825232,8575.5,XL
2409,01-10-2023,12536.01481,SFP-10/25G-CSR-S,SEP25G,TOASTBU,24139.85239,5577.135932,5497.317204,6106.6665,XL
2410,01-11-2023,12749.39524,SFP-10/25G-CSR-S,SEP25G,TOASTBU,24619.09863,3296.176806,4976.564286,3340.8235,L
2411,01-12-2023,12960.64186,SFP-10/25G-CSR-S,SEP25G,TOASTBU,25093.55241,1248.729381,3616.506909,5364.627,XL
2412,01-01-2023,25881.94421,SFP-10G-LR,SFP10G,TOASTBU,88804.57694,71408.01184,3664.724203,72034.85,XL
2413,01-02-2023,24745.36897,SFP-10G-LR,SFP10G,TOASTBU,92311.72676,71161.26381,1477.402537,55652.73,XL
2414,01-03-2023,23620.15949,SFP-10G-LR,SFP10G,TOASTBU,95783.80508,70860.29126,1881.999201,59206.75,XL
2415,01-04-2023,22506.2021,SFP-10G-LR,SFP10G,TOASTBU,99221.16262,70507.41387,2904.134139,44447.395,XL
2416,01-05-2023,21403.38428,SFP-10G-LR,SFP10G,TOASTBU,102624.1466,70105.54309,1968.689349,35403.324,XL
2417,01-06-2023,20311.59464,SFP-10G-LR,SFP10G,TOASTBU,105993.1007,69658.25984,1904.309498,37559.605,XL
2418,01-07-2023,19230.7229,SFP-10G-LR,SFP10G,TOASTBU,109328.3653,69169.88542,2499.898621,25528.342,XL
2419,01-08-2023,18160.65988,SFP-10G-LR,SFP10G,TOASTBU,112630.2772,68645.54037,2256.426965,23058.773,XL
2420,01-09-2023,17101.29749,SFP-10G-LR,SFP10G,TOASTBU,115899.1701,68091.18609,2247.366103,22839.645,XL
2421,01-10-2023,16052.52872,SFP-10G-LR,SFP10G,TOASTBU,119135.374,67513.64457,3987.831974,27852.428,XL
2422,01-11-2023,15014.24764,SFP-10G-LR,SFP10G,TOASTBU,122339.2158,66920.59228,2026.438605,24959.957,XL
2423,01-12-2023,13986.34936,SFP-10G-LR,SFP10G,TOASTBU,125511.0192,66320.52492,2360.300519,20262.283,XL
2424,01-01-2023,49624.61525,SFP-10G-LR-S,SFP10G,TOASTBU,65731.33508,78879.68571,9396.24768,78020.78,XL
2425,01-02-2023,49779.66434,SFP-10G-LR-S,SFP10G,TOASTBU,66919.24665,74590.2938,3695.875073,77229.195,XL
2426,01-03-2023,49933.16295,SFP-10G-LR-S,SFP10G,TOASTBU,68095.2791,70844.67728,4801.818178,80433.81,XL
2427,01-04-2023,50085.12656,SFP-10G-LR-S,SFP10G,TOASTBU,69259.55123,67678.55399,7689.099486,63574.793,XL
2428,01-05-2023,50235.57055,SFP-10G-LR-S,SFP10G,TOASTBU,70412.18063,65108.51933,5299.558186,75993.56,XL
2429,01-06-2023,50384.51009,SFP-10G-LR-S,SFP10G,TOASTBU,71553.28375,63132.43474,5925.902353,76894.73,XL
2430,01-07-2023,50531.96023,SFP-10G-LR-S,SFP10G,TOASTBU,72682.97583,61730.39284,8436.275799,72832.836,XL
2431,01-08-2023,50677.93588,SFP-10G-LR-S,SFP10G,TOASTBU,73801.37099,60866.21906,7692.358352,71583.41,XL
2432,01-09-2023,50822.45177,SFP-10G-LR-S,SFP10G,TOASTBU,74908.5822,60489.45378,7043.973753,76919.625,XL
2433,01-10-2023,50965.5225,SFP-10G-LR-S,SFP10G,TOASTBU,76004.7213,60537.74482,10422.09115,82579.9,XL
2434,01-11-2023,51107.16252,SFP-10G-LR-S,SFP10G,TOASTBU,77089.899,60939.5679,7734.292346,74545.23,XL
2435,01-12-2023,51247.38614,SFP-10G-LR-S,SFP10G,TOASTBU,78164.22493,61617.18364,7379.346927,78230.836,XL
2436,01-01-2023,46615.08325,SFP-25G-SR-S,SEP25G,TOASTBU,27558.83087,45085.55092,3458.243909,50001.87,XL
2437,01-02-2023,46971.56567,SFP-25G-SR-S,SEP25G,TOASTBU,28338.2153,53829.09025,2414.612976,65060.344,XL
2438,01-03-2023,47324.48326,SFP-25G-SR-S,SEP25G,TOASTBU,29109.80589,60944.4942,2143.076933,70431.82,XL
2439,01-04-2023,47673.87168,SFP-25G-SR-S,SEP25G,TOASTBU,29873.68058,66312.93876,2848.647478,61705.41,XL
2440,01-05-2023,48019.76621,SFP-25G-SR-S,SEP25G,TOASTBU,30629.91651,69861.18997,2251.136382,55911.86,XL
2441,01-06-2023,48362.2018,SFP-25G-SR-S,SEP25G,TOASTBU,31378.59009,71563.34819,2576.920344,74800.6,XL
2442,01-07-2023,48701.21303,SFP-25G-SR-S,SEP25G,TOASTBU,32119.77693,71441.39228,3210.940909,73101.1,XL
2443,01-08-2023,49036.83415,SFP-25G-SR-S,SEP25G,TOASTBU,32853.55191,69564.50775,2383.226625,53405.676,XL
2444,01-09-2023,49369.09906,SFP-25G-SR-S,SEP25G,TOASTBU,33579.98913,66047.21492,2700.479032,58748.375,XL
2445,01-10-2023,49698.04131,SFP-25G-SR-S,SEP25G,TOASTBU,34299.16198,61046.34417,3538.583015,73542.88,XL
2446,01-11-2023,50023.69415,SFP-25G-SR-S,SEP25G,TOASTBU,35011.1431,54756.93554,2864.944108,57958.637,XL
2447,01-12-2023,50346.09046,SFP-25G-SR-S,SEP25G,TOASTBU,35716.00441,47407.16808,2714.928414,58237.45,XL
2448,01-01-2023,19.37014109,UCS-CPU-A7702,UCSCPU,CSA,73.67314246,64.04519447,773.5514596,179.42937,S
2449,01-02-2023,34.44898701,UCS-CPU-A7702,UCSCPU,CSA,73.95949111,465.0480318,797.6269706,495.1912,S
2450,01-03-2023,49.24205841,UCS-CPU-A7702,UCSCPU,CSA,74.1938162,845.270337,772.1050576,477.7629,S
2451,01-04-2023,63.75477129,UCS-CPU-A7702,UCSCPU,CSA,74.3855693,1195.833056,790.815,838.9307,M
2452,01-05-2023,77.99243901,UCS-CPU-A7702,UCSCPU,CSA,74.54248487,1509.074621,841.0058961,838.9307,M
2453,01-06-2023,91.96027422,UCS-CPU-A7702,UCSCPU,CSA,74.67089216,1778.732104,785.5667648,1030.9362,M
2454,01-07-2023,105.6633908,UCS-CPU-A7702,UCSCPU,CSA,74.77597052,2000.072992,1240.516895,1119.582,M
2455,01-08-2023,119.1068057,UCS-CPU-A7702,UCSCPU,CSA,74.86195834,2169.975316,1019.301384,865.552,M
2456,01-09-2023,132.2954408,UCS-CPU-A7702,UCSCPU,CSA,74.93232396,2286.955458,1045.302173,1693.2214,L
2457,01-10-2023,145.2341246,UCS-CPU-A7702,UCSCPU,CSA,74.98990562,2351.144579,1204.178139,1693.2214,L
2458,01-11-2023,157.9275943,UCS-CPU-A7702,UCSCPU,CSA,75.03702589,2364.216132,1039.889723,1391.4631,M
2459,01-12-2023,170.3804972,UCS-CPU-A7702,UCSCPU,CSA,75.0755854,2329.268304,1802.675372,1953.0645,L
2460,01-01-2023,-0.829957309,UCS-CPU-A7763,UCSCPU,CSA,162.8518057,267.9428077,32707.12283,899.2974,M
2461,01-02-2023,-49.20207817,UCS-CPU-A7763,UCSCPU,CSA,144.9598556,268.0499395,12977.70794,1476.2397,M
2462,01-03-2023,-97.12065533,UCS-CPU-A7763,UCSCPU,CSA,127.423551,268.1570714,14626.79793,375.17084,S
2463,01-04-2023,-144.5899413,UCS-CPU-A7763,UCSCPU,CSA,110.2358227,268.2642033,25031.3643,751.7745,M
2464,01-05-2023,-191.6141486,UCS-CPU-A7763,UCSCPU,CSA,93.38974178,268.3713351,17624.15993,3538.42,L
2465,01-06-2023,-238.1974505,UCS-CPU-A7763,UCSCPU,CSA,76.87851724,268.478467,17296.6916,924.41864,M
2466,01-07-2023,-284.3439808,UCS-CPU-A7763,UCSCPU,CSA,60.69549298,268.5855989,24774.04029,751.7745,M
2467,01-08-2023,-330.0578349,UCS-CPU-A7763,UCSCPU,CSA,44.83414525,268.6927307,17475.52567,3538.42,L
2468,01-09-2023,-375.3430696,UCS-CPU-A7763,UCSCPU,CSA,29.28807994,268.7998626,18950.67524,526.439,M
2469,01-10-2023,-420.2037036,UCS-CPU-A7763,UCSCPU,CSA,14.05103006,268.9069944,30604.03783,174.08307,S
2470,01-11-2023,-464.6437182,UCS-CPU-A7763,UCSCPU,CSA,-0.883146814,269.0141263,21020.022,1446.3862,M
2471,01-12-2023,-508.6670569,UCS-CPU-A7763,UCSCPU,CSA,-15.52047101,269.1212582,20103.07499,1613.6931,L
2472,01-01-2023,381.2084495,UCS-CPU-I6226,UCSCPU,CSA,426.018954,689.2627757,1471.123683,748.4019,M
2473,01-02-2023,381.4149188,UCS-CPU-I6226,UCSCPU,CSA,432.1795583,125.2181938,839.041981,309.84164,S
2474,01-03-2023,381.6194266,UCS-CPU-I6226,UCSCPU,CSA,438.2832913,-393.6144897,1148.31068,315.8033,S
2475,01-04-2023,381.8219916,UCS-CPU-I6226,UCSCPU,CSA,444.3306778,-859.2362585,1417.945654,432.63986,S
2476,01-05-2023,382.0226322,UCS-CPU-I6226,UCSCPU,CSA,450.3222381,-1264.893627,980.7616973,239.50261,S
2477,01-06-2023,382.2213667,UCS-CPU-I6226,UCSCPU,CSA,456.2584874,-1605.224395,805.4515571,239.50261,S
2478,01-07-2023,382.4182133,UCS-CPU-I6226,UCSCPU,CSA,462.1399365,-1876.372243,1620.891007,432.63986,S
2479,01-08-2023,382.6131898,UCS-CPU-I6226,UCSCPU,CSA,467.9670912,-2076.067044,1063.671705,315.8033,S
2480,01-09-2023,382.806314,UCS-CPU-I6226,UCSCPU,CSA,473.7404528,-2203.668572,1419.669759,432.63986,S
2481,01-10-2023,382.9976036,UCS-CPU-I6226,UCSCPU,CSA,479.4605177,-2260.172153,1969.207447,432.63986,S
2482,01-11-2023,383.1870759,UCS-CPU-I6226,UCSCPU,CSA,485.127778,-2248.175754,998.7794416,239.50261,S
2483,01-12-2023,383.3747482,UCS-CPU-I6226,UCSCPU,CSA,490.7427212,-2171.80893,1247.168471,315.8033,S
2484,01-01-2023,698.272837,UCS-CPU-I6226R,UCSCPU,CSA,1020.553734,1680.422319,6657.262703,1582.0652,L
2485,01-02-2023,635.151082,UCS-CPU-I6226R,UCSCPU,CSA,962.7327492,4259.585057,3171.76335,3752.1313,L
2486,01-03-2023,572.6289837,UCS-CPU-I6226R,UCSCPU,CSA,905.4663402,7954.262539,3695.275417,4101.67,L
2487,01-04-2023,510.7008453,UCS-CPU-I6226R,UCSCPU,CSA,848.7491878,12746.8465,4640.247575,8931.322,XL
2488,01-05-2023,449.3610242,UCS-CPU-I6226R,UCSCPU,CSA,792.5760238,18589.72924,4183.922378,32648.943,XL
2489,01-06-2023,388.6039315,UCS-CPU-I6226R,UCSCPU,CSA,736.9416307,25405.4163,4512.204098,24825.252,XL
2490,01-07-2023,328.4240311,UCS-CPU-I6226R,UCSCPU,CSA,681.8408411,33087.39127,6256.290186,16227.834,XL
2491,01-08-2023,268.8158397,UCS-CPU-I6226R,UCSCPU,CSA,627.268537,41501.72703,4863.98349,1854.0778,L
2492,01-09-2023,209.7739262,UCS-CPU-I6226R,UCSCPU,CSA,573.2196496,50489.41871,4916.469432,36103.684,XL
2493,01-10-2023,151.2929109,UCS-CPU-I6226R,UCSCPU,CSA,519.6891587,59869.39525,7500.187716,34942.926,XL
2494,01-11-2023,93.3674652,UCS-CPU-I6226R,UCSCPU,CSA,466.6720921,69442.14853,5720.512456,21758.613,XL
2495,01-12-2023,35.99231125,UCS-CPU-I6226R,UCSCPU,CSA,414.1635256,78993.9027,5268.94882,28506.832,XL
2496,01-01-2023,2655.276946,UCS-CPU-I6230,UCSCPU,CSA,1123.971325,1441.841642,9976.700208,3299.4307,L
2497,01-02-2023,2693.115718,UCS-CPU-I6230,UCSCPU,CSA,1146.330453,363.2938989,3023.442771,766.793,M
2498,01-03-2023,2730.52133,UCS-CPU-I6230,UCSCPU,CSA,1168.339822,-740.9875559,3214.610858,832.468,M
2499,01-04-2023,2767.498741,UCS-CPU-I6230,UCSCPU,CSA,1190.004904,-1835.303346,5604.219904,789.8828,M
2500,01-05-2023,2804.052854,UCS-CPU-I6230,UCSCPU,CSA,1211.331083,-2885.063473,4330.878385,832.468,M
2501,01-06-2023,2840.188514,UCS-CPU-I6230,UCSCPU,CSA,1232.323662,-3857.873379,3469.175647,832.468,M
2502,01-07-2023,2875.910511,UCS-CPU-I6230,UCSCPU,CSA,1252.987858,-4724.529685,7615.018896,981.5982,M
2503,01-08-2023,2911.223581,UCS-CPU-I6230,UCSCPU,CSA,1273.32881,-5459.896344,4854.782051,991.81274,M
2504,01-09-2023,2946.132404,UCS-CPU-I6230,UCSCPU,CSA,1293.351572,-6043.635991,15719.66,1810.2822,L
2505,01-10-2023,2980.641609,UCS-CPU-I6230,UCSCPU,CSA,1313.061122,-6460.776094,15345.10699,1810.2822,L
2506,01-11-2023,3014.75577,UCS-CPU-I6230,UCSCPU,CSA,1332.462361,-6702.094846,9681.972953,1219.8223,M
2507,01-12-2023,3048.479409,UCS-CPU-I6230,UCSCPU,CSA,1351.56011,-6764.3175,5266.163026,949.22754,M
2508,01-01-2023,406.9617828,UCS-CPU-I6234,UCSCPU,CSA,432.3038655,681.2029957,13042.72829,4426.373,L
2509,01-02-2023,398.0100384,UCS-CPU-I6234,UCSCPU,CSA,439.6854359,577.1618184,4260.06568,977.1322,M
2510,01-03-2023,389.1439394,UCS-CPU-I6234,UCSCPU,CSA,446.9993892,454.2462023,4485.783586,812.9014,M
2511,01-04-2023,380.3626664,UCS-CPU-I6234,UCSCPU,CSA,454.2463448,310.1463615,8578.769696,704.0843,M
2512,01-05-2023,371.6654078,UCS-CPU-I6234,UCSCPU,CSA,461.4269164,143.4226978,6198.211598,700.09045,M
2513,01-06-2023,363.0513599,UCS-CPU-I6234,UCSCPU,CSA,468.541712,-46.37608419,6594.89932,458.0227,S
2514,01-07-2023,354.5197265,UCS-CPU-I6234,UCSCPU,CSA,475.5913343,-258.6303772,9046.929081,97.61878,XS
2515,01-08-2023,346.0697191,UCS-CPU-I6234,UCSCPU,CSA,482.5763802,-491.6060305,6593.373528,458.0227,S
2516,01-09-2023,337.7005568,UCS-CPU-I6234,UCSCPU,CSA,489.4974412,-742.4518202,7811.315255,372.6222,S
2517,01-10-2023,329.411466,UCS-CPU-I6234,UCSCPU,CSA,496.3551035,-1007.238811,10959.50025,1776.5227,L
2518,01-11-2023,321.2016808,UCS-CPU-I6234,UCSCPU,CSA,503.1499479,-1281.040981,8254.281006,372.6222,S
2519,01-12-2023,313.0704423,UCS-CPU-I6234,UCSCPU,CSA,509.8825496,-1558.055084,8565.154553,563.5189,M
2520,01-01-2023,469.462943,UCS-CPU-I6238R,UCSCPU,CSA,388.5835576,-3840.003976,1045.332431,315.8033,S
2521,01-02-2023,461.9992875,UCS-CPU-I6238R,UCSCPU,CSA,363.7397724,11757.31994,485.816782,5640.6523,XL
2522,01-03-2023,454.6083187,UCS-CPU-I6238R,UCSCPU,CSA,339.1444251,28112.40426,567.8334642,4163.507,L
2523,01-04-2023,447.2893287,UCS-CPU-I6238R,UCSCPU,CSA,314.7950313,44985.7289,534.0332798,26695.256,XL
2524,01-05-2023,440.0416165,UCS-CPU-I6238R,UCSCPU,CSA,290.6891314,62120.15505,506.7624049,30475.055,XL
2525,01-06-2023,432.8644881,UCS-CPU-I6238R,UCSCPU,CSA,266.8242905,79245.86741,579.4175551,29820.475,XL
2526,01-07-2023,425.7572558,UCS-CPU-I6238R,UCSCPU,CSA,243.198098,96085.70097,1911.501008,64580.594,XL
2527,01-08-2023,418.7192392,UCS-CPU-I6238R,UCSCPU,CSA,219.8081674,112360.733,843.2538004,69974.8,XL
2528,01-09-2023,411.7497641,UCS-CPU-I6238R,UCSCPU,CSA,196.6521362,127796.0129,908.274794,143663,XL
2529,01-10-2023,404.8481629,UCS-CPU-I6238R,UCSCPU,CSA,173.7276652,142126.2973,1079.031614,139647.86,XL
2530,01-11-2023,398.0137748,UCS-CPU-I6238R,UCSCPU,CSA,151.032439,155101.6559,633.763089,108700.586,XL
2531,01-12-2023,391.245945,UCS-CPU-I6238R,UCSCPU,CSA,128.564165,166492.8153,1424.673532,109857.54,XL
2532,01-01-2023,376.0166852,UCS-CPU-I6240,UCSCPU,CSA,1211.692568,2216.677538,68065.55019,-6356.6665,XS
2533,01-02-2023,376.0300333,UCS-CPU-I6240,UCSCPU,CSA,1177.641226,-637.2590931,25595.05549,981.7658,M
2534,01-03-2023,376.0407118,UCS-CPU-I6240,UCSCPU,CSA,1143.95824,-3221.863554,28576.33823,6126.102,XL
2535,01-04-2023,376.0492546,UCS-CPU-I6240,UCSCPU,CSA,1110.639626,-5498.395524,44857.48386,-1244.3217,XS
2536,01-05-2023,376.0560888,UCS-CPU-I6240,UCSCPU,CSA,1077.68144,-7437.018282,42932.95936,-176.48596,XS
2537,01-06-2023,376.0615562,UCS-CPU-I6240,UCSCPU,CSA,1045.079786,-9017.324168,37568.44846,3199.8833,L
2538,01-07-2023,376.0659301,UCS-CPU-I6240,UCSCPU,CSA,1012.830805,-10228.58689,50587.37021,-1618.1436,XS
2539,01-08-2023,376.0694293,UCS-CPU-I6240,UCSCPU,CSA,980.9306823,-11069.73781,36334.65329,1575.8501,L
2540,01-09-2023,376.0722286,UCS-CPU-I6240,UCSCPU,CSA,949.3756446,-11549.07138,47913.83522,-3281.5942,XS
2541,01-10-2023,376.074468,UCS-CPU-I6240,UCSCPU,CSA,918.1619587,-11683.69294,71068.51147,-3861.7922,XS
2542,01-11-2023,376.0762596,UCS-CPU-I6240,UCSCPU,CSA,887.2859319,-11498.72912,48453.71233,-1925.4349,XS
2543,01-12-2023,376.0776928,UCS-CPU-I6240,UCSCPU,CSA,856.7439115,-11026.32837,41730.57796,118.60773,S
2544,01-01-2023,128.7411447,UCS-CPU-I6246,UCSCPU,CSA,344.4097641,255.5115727,1688.075984,555.55304,M
2545,01-02-2023,157.1954911,UCS-CPU-I6246,UCSCPU,CSA,333.3732391,391.9718968,637.3531048,330.9612,S
2546,01-03-2023,185.3659009,UCS-CPU-I6246,UCSCPU,CSA,322.4468263,547.0512791,829.3266703,495.1912,S
2547,01-04-2023,213.2552075,UCS-CPU-I6246,UCSCPU,CSA,311.6294272,715.8823196,1027.618915,566.94934,M
2548,01-05-2023,240.8662159,UCS-CPU-I6246,UCSCPU,CSA,300.9199541,893.3090777,1051.82174,734.62616,M
2549,01-06-2023,268.2017032,UCS-CPU-I6246,UCSCPU,CSA,290.3173302,1074.043223,918.2110447,747.57,M
2550,01-07-2023,295.2644187,UCS-CPU-I6246,UCSCPU,CSA,279.8204894,1252.820061,2577.037364,1336.2375,M
2551,01-08-2023,322.0570843,UCS-CPU-I6246,UCSCPU,CSA,269.4283764,1424.549939,790.8962156,959.41986,M
2552,01-09-2023,348.5823947,UCS-CPU-I6246,UCSCPU,CSA,259.1399463,1584.4608,1459.808371,1323.9983,M
2553,01-10-2023,374.8430178,UCS-CPU-I6246,UCSCPU,CSA,248.9541646,1728.227946,1451.355103,1628.1711,L
2554,01-11-2023,400.8415948,UCS-CPU-I6246,UCSCPU,CSA,238.8700073,1852.087573,1027.327806,1281.3342,M
2555,01-12-2023,426.5807407,UCS-CPU-I6246,UCSCPU,CSA,228.8864603,1952.931145,1395.465675,1895.8901,L
2556,01-01-2023,697.5051474,UCS-CPU-I6240R,UCSCPU,CSA,987.5877181,3152.200793,5788.13335,2890.6501,L
2557,01-02-2023,721.7652434,UCS-CPU-I6240R,UCSCPU,CSA,909.6124783,-1034.64997,2104.652557,432.63986,S
2558,01-03-2023,745.7827383,UCS-CPU-I6240R,UCSCPU,CSA,832.4126421,-4161.36878,2512.333534,432.63986,S
2559,01-04-2023,769.5600584,UCS-CPU-I6240R,UCSCPU,CSA,755.9804986,-6113.222813,4137.020487,672.3366,M
2560,01-05-2023,793.0996052,UCS-CPU-I6240R,UCSCPU,CSA,680.3084138,-6805.761031,2218.622045,432.63986,S
2561,01-06-2023,816.4037566,UCS-CPU-I6240R,UCSCPU,CSA,605.3888294,-6188.053542,2647.64843,628.0048,M
2562,01-07-2023,839.4748664,UCS-CPU-I6240R,UCSCPU,CSA,531.2142625,-4245.118121,6505.650551,1766.4885,L
2563,01-08-2023,862.3152652,UCS-CPU-I6240R,UCSCPU,CSA,457.7773043,-999.4493681,2781.610309,628.0048,M
2564,01-09-2023,884.9272599,UCS-CPU-I6240R,UCSCPU,CSA,385.07062,3488.411481,2607.453953,3316.425,L
2565,01-10-2023,907.3131347,UCS-CPU-I6240R,UCSCPU,CSA,313.0869476,9120.303489,4095.852015,6619.546,XL
2566,01-11-2023,929.4751508,UCS-CPU-I6240R,UCSCPU,CSA,241.8190972,15761.88105,3859.79611,9415.877,XL
2567,01-12-2023,951.4155467,UCS-CPU-I6240R,UCSCPU,CSA,171.2599505,23245.0416,2725.511462,22768.385,XL
2568,01-01-2023,2058.258615,UCS-CPU-I6248R,UCSCPU,CSA,2154.504234,4709.256665,4044.835024,4503.1904,L
2569,01-02-2023,2033.764644,UCS-CPU-I6248R,UCSCPU,CSA,2043.647648,5970.040544,1094.632257,3875.0137,L
2570,01-03-2023,2009.515613,UCS-CPU-I6248R,UCSCPU,CSA,1934.475258,7290.720103,1943.082596,4291.0176,L
2571,01-04-2023,1985.509073,UCS-CPU-I6248R,UCSCPU,CSA,1826.961478,8647.450963,2510.221008,4877.372,L
2572,01-05-2023,1961.742597,UCS-CPU-I6248R,UCSCPU,CSA,1721.081108,10015.43502,2235.905435,8501.962,XL
2573,01-06-2023,1938.213786,UCS-CPU-I6248R,UCSCPU,CSA,1616.809333,11369.51849,1789.971363,10257.346,XL
2574,01-07-2023,1914.920264,UCS-CPU-I6248R,UCSCPU,CSA,1514.121714,12684.78942,4366.054673,11941.598,XL
2575,01-08-2023,1891.859677,UCS-CPU-I6248R,UCSCPU,CSA,1412.994185,13937.15837,2333.023141,8920.317,XL
2576,01-09-2023,1869.029695,UCS-CPU-I6248R,UCSCPU,CSA,1313.403042,15103.90694,2658.287199,12508.171,XL
2577,01-10-2023,1846.428014,UCS-CPU-I6248R,UCSCPU,CSA,1215.324945,16164.1898,4373.910397,13187.78,XL
2578,01-11-2023,1824.052349,UCS-CPU-I6248R,UCSCPU,CSA,1118.736906,17099.47744,3435.76476,13187.78,XL
2579,01-12-2023,1801.900441,UCS-CPU-I6248R,UCSCPU,CSA,1023.616288,17893.92921,2579.334583,24353.459,XL
2580,01-01-2023,1552.64182,UCS-CPU-I6252,UCSCPU,CSA,525.0355583,653.0301305,1835.823363,748.4019,M
2581,01-02-2023,1588.917973,UCS-CPU-I6252,UCSCPU,CSA,551.2324521,-565.6261721,925.8383092,239.50261,S
2582,01-03-2023,1624.832109,UCS-CPU-I6252,UCSCPU,CSA,574.681313,-1752.416354,923.2188014,239.50261,S
2583,01-04-2023,1660.387841,UCS-CPU-I6252,UCSCPU,CSA,595.6704074,-2877.423644,1051.066632,315.8033,S
2584,01-05-2023,1695.588745,UCS-CPU-I6252,UCSCPU,CSA,614.4577627,-3912.492257,997.061613,239.50261,S
2585,01-06-2023,1730.438362,UCS-CPU-I6252,UCSCPU,CSA,631.2743397,-4832.049719,866.2885972,239.50261,S
2586,01-07-2023,1764.940198,UCS-CPU-I6252,UCSCPU,CSA,646.3268714,-5613.855234,1790.818653,432.63986,S
2587,01-08-2023,1799.097724,UCS-CPU-I6252,UCSCPU,CSA,659.8004046,-6239.652524,940.7307699,239.50261,S
2588,01-09-2023,1832.914376,UCS-CPU-I6252,UCSCPU,CSA,671.8605752,-6695.708286,1312.275427,315.8033,S
2589,01-10-2023,1866.393554,UCS-CPU-I6252,UCSCPU,CSA,682.6556436,-6973.220729,1749.268955,432.63986,S
2590,01-11-2023,1899.538629,UCS-CPU-I6252,UCSCPU,CSA,692.318318,-7068.586309,2403.23652,569.3018,M
2591,01-12-2023,1932.352932,UCS-CPU-I6252,UCSCPU,CSA,700.9673858,-6983.516905,1562.088997,569.3018,M
2592,01-01-2023,249.0863826,UCS-CPU-I6346,UCSCPU,CSA,472.8943091,356.759769,616,391.03445,S
2593,01-02-2023,269.9619013,UCS-CPU-I6346,UCSCPU,CSA,507.900273,357.0761876,616,391.03445,S
2594,01-03-2023,290.6286649,UCS-CPU-I6346,UCSCPU,CSA,542.556707,357.3926062,616,391.03445,S
2595,01-04-2023,311.0887609,UCS-CPU-I6346,UCSCPU,CSA,576.867101,357.7090248,699,391.03445,S
2596,01-05-2023,331.3442558,UCS-CPU-I6346,UCSCPU,CSA,610.8349102,358.0254435,791,391.03445,S
2597,01-06-2023,351.3971959,UCS-CPU-I6346,UCSCPU,CSA,644.4635552,358.3418621,1084,467.33517,S
2598,01-07-2023,371.2496065,UCS-CPU-I6346,UCSCPU,CSA,677.7564226,358.6582807,1265,467.33517,S
2599,01-08-2023,390.903493,UCS-CPU-I6346,UCSCPU,CSA,710.716865,358.9746993,885,391.03445,S
2600,01-09-2023,410.3608407,UCS-CPU-I6346,UCSCPU,CSA,743.3482018,359.2911179,977,391.03445,S
2601,01-10-2023,429.6236149,UCS-CPU-I6346,UCSCPU,CSA,775.6537189,359.6075365,1265,467.33517,S
2602,01-11-2023,448.6937613,UCS-CPU-I6346,UCSCPU,CSA,807.6366696,359.9239551,1458,584.1719,M
2603,01-12-2023,467.5732063,UCS-CPU-I6346,UCSCPU,CSA,839.3002747,360.2403737,1232,467.33517,S
2604,01-01-2023,823.336895,UCS-CPU-I6338N,UCSCPU,CSA,328.7758249,264.6444954,550,302.34244,S
2605,01-02-2023,892.2982067,UCS-CPU-I6338N,UCSCPU,CSA,360.6146616,264.9826035,550,302.34244,S
2606,01-03-2023,960.8859695,UCS-CPU-I6338N,UCSCPU,CSA,392.1363565,265.3207115,564.000007,362.41568,S
2607,01-04-2023,1029.102207,UCS-CPU-I6338N,UCSCPU,CSA,423.3440684,265.6588196,586.000007,362.41568,S
2608,01-05-2023,1096.948931,UCS-CPU-I6338N,UCSCPU,CSA,454.240925,265.9969276,645.000007,362.41568,S
